accession,plant_num,plant_id,institution,expt_type,expt_ID,tray,row,column,parent_plant_id,facility,seed_stock_location,seed_quantity,isolation_id,comments,comments.orig,used_in_exptID
SALK_048985C,1,CofC_S11Farm_0620,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_048985C,2,CofC_S11Farm_0621,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_33,100,I12-G03-8,plantum=2|  other comments ,,
SALK_049342C,,CofC_S11Farm_0622,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_049470C,1,CofC_S11Farm_0623,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_50,100,I12-K01-12,plantum=1|  other comments ,,
SALK_049470C,2,CofC_S11Farm_0624,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_9,>100,I11-G03-20,plantum=2|  other comments ,,
SALK_049540C,1,CofC_S11Farm_0625,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_55,50,I11-W01-5,plantum=1|  other comments ,,
SALK_049581C,1,CofC_S11Farm_0626,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_80,50,I12-G05-12,plantum=1|  other comments ,,
SALK_049581C,2,CofC_S11Farm_0627,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_76,100,,plantum=2|  other comments ,,
SALK_049751C,,CofC_S11Farm_0628,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_049763C,,CofC_S11Farm_0629,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_050488C,1,CofC_S11Farm_0630,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_6,20,I11-V13-15,plantum=1|  other comments ,,
SALK_050488C,2,CofC_S11Farm_0631,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_41,6,,plantum=2|  other comments ,,
SALK_050488C,2A,CofC_S11Farm_0632,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2A|  other comments ,,
SALK_050488C,2B,CofC_S11Farm_0633,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_67,100,I11-G02-27,plantum=2B|  other comments ,,
SALK_050669C,,CofC_S11Farm_0634,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_050704C,,CofC_S11Farm_0635,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_050906C,1,CofC_S11Farm_0636,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_52,100,I12-G06-27,plantum=1|  other comments ,,
SALK_051138C,1,CofC_S11Farm_0637,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_45,70,I11-G01-17,plantum=1|  other comments ,,
SALK_052015C,1,CofC_S11Farm_0638,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_64,50,,plantum=1|  other comments ,,
SALK_052015C,2,CofC_S11Farm_0639,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_61,50,I12-L06-6,plantum=2|  other comments ,,
SALK_053022C,1,CofC_S11Farm_0640,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_62,100,I11-G03-13,plantum=1|  other comments ,,
SALK_053167C,,CofC_S11Farm_0641,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_053198C,1,CofC_S11Farm_0642,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_45,200,I11-W02-3,plantum=1|  other comments ,,
SALK_053270C,1A,CofC_S11Farm_0643,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_17,20,,plantum=1A|  other comments ,,
SALK_053270C,1B,CofC_S11Farm_0644,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_32,100,I12-G03-25,plantum=1B|  other comments ,,
SALK_053448C,1,CofC_S11Farm_0645,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_35,90,I12-K06-5,plantum=1|  other comments ,,
SALK_053489C,1,CofC_S11Farm_0646,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_10,~100,,plantum=1|  other comments ,,
SALK_053489C,2,CofC_S11Farm_0647,CofC,DF,1,,,,,NGH-COFC,,,I11-V02-10,plantum=2|  other comments ,,
SALK_053489C,3,CofC_S11Farm_0648,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_53,,,plantum=3|  other comments ,,
SALK_053489C,1H,CofC_S11Farm_0649,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
SALK_054281C,1,CofC_S11Farm_0650,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_15,>100,I12-K05-1,plantum=1|  other comments ,,
SALK_054446C,1A,CofC_S11Farm_0651,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_56,10,,plantum=1A|  other comments ,,
SALK_054446C,1B,CofC_S11Farm_0652,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_74,70,,plantum=1B|  other comments ,,
SALK_054446C,2A,CofC_S11Farm_0653,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2A|  other comments ,,
SALK_054446C,2B,CofC_S11Farm_0654,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box16_2,20,,plantum=2B|  other comments ,,
SALK_054568C,1,CofC_S11Farm_0655,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_41,70,,plantum=1|  other comments ,,
SALK_054568C,2,CofC_S11Farm_0656,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_42,100,I11-G04-14,plantum=2|  other comments ,,
SALK_055034C,1,CofC_S11Farm_0657,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_63,100,,plantum=1|  other comments ,,
SALK_055034C,2A,CofC_S11Farm_0658,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_64,>100,I11-V13-12,plantum=2A|  other comments ,,
SALK_055034C,2B,CofC_S11Farm_0659,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_23,5,,plantum=2B|  other comments ,,
SALK_055037C,,CofC_S11Farm_0660,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_055190C,1,CofC_S11Farm_0661,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_33,20,I12-W06-16,plantum=1|  other comments ,,
SALK_055243C,,CofC_S11Farm_0662,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_055351C,1,CofC_S11Farm_0663,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_17,30,I11-W04-1,plantum=1|  other comments ,,
SALK_055351C,2,CofC_S11Farm_0664,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_18,100,,plantum=2|  other comments ,,
SALK_055379C,,CofC_S11Farm_0665,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_055785C,,CofC_S11Farm_0666,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_055818C,1A,CofC_S11Farm_0667,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_52,30,I12-W06-24,plantum=1A|  other comments ,,
SALK_055818C,1B,CofC_S11Farm_0668,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_71,50,,plantum=1B|  other comments ,,
SALK_055818C,2A,CofC_S11Farm_0669,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_46,70,,plantum=2A|  other comments ,,
SALK_055818C,2B,CofC_S11Farm_0670,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_77,30,,plantum=2B|  other comments ,,
SALK_056529C,,CofC_S11Farm_0671,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_056699C,1,CofC_S11Farm_0672,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_48,20,I11-G05-13,plantum=1|  other comments ,,
SALK_056699C,2,CofC_S11Farm_0673,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_21,50,I11-V13-13,plantum=2|  other comments ,,
SALK_057587C,1,CofC_S11Farm_0674,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_30,100,I12-G06-29,plantum=1|  other comments ,,
SALK_057587C,2,CofC_S11Farm_0675,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_64,100,I11-V13-5,plantum=2|  other comments ,,
SALK_057612C,1,CofC_S11Farm_0676,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_26,120,I11-G02-7,plantum=1|  other comments ,,
SALK_057612C,2,CofC_S11Farm_0677,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2|  other comments ,,
SALK_057621C,1,CofC_S11Farm_0678,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_057742C,1,CofC_S11Farm_0679,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_54,50,I11-V05-14,plantum=1|  other comments ,,
SALK_057742C,2,CofC_S11Farm_0680,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_46,100,I11-G01-29,plantum=2|  other comments ,,
SALK_057893C,1,CofC_S11Farm_0681,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_2,>100,I11-G03-21,plantum=1|  other comments ,,
SALK_057893C,2,CofC_S11Farm_0682,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_52,>100,,plantum=2|  other comments ,,
SALK_057893C,3,CofC_S11Farm_0683,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_78,100,,plantum=3|  other comments ,,
SALK_057893C,4,CofC_S11Farm_0684,CofC,DF,1,,,,,NGH-COFC,,,I11-V01-2,plantum=4|  other comments ,,
SALK_058070C,1,CofC_S11Farm_0685,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_69,100,I11-G02-16,plantum=1|  other comments ,,
SALK_058085C,1,CofC_S11Farm_0686,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_19,100,I12-G04-20,plantum=1|  other comments ,,
SALK_058085C,2,CofC_S11Farm_0687,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_23,100,,plantum=2|  other comments ,,
SALK_058100C,1,CofC_S11Farm_0688,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_79,100,I12-L09-9,plantum=1|  other comments ,,
SALK_058100C,2,CofC_S11Farm_0689,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_80,100,,plantum=2|  other comments ,,
SALK_058170C,1A,CofC_S11Farm_0690,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1A|  other comments ,,
SALK_058170C,1B,CofC_S11Farm_0691,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_7,100,I11-V03-3,plantum=1B|  other comments ,,
SALK_058170C,2A,CofC_S11Farm_0692,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_53,10,,plantum=2A|  other comments ,,
SALK_058170C,2B,CofC_S11Farm_0693,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_13,>100,I11-G03-29,plantum=2B|  other comments ,,
SALK_058173C,1,CofC_S11Farm_0694,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_30,90,,plantum=1|  other comments two DNA isolations labeled plant #1,two DNA isolations labeled plant #1,
SALK_058173C,2A,CofC_S11Farm_0695,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_22,40,I12-W06-27,plantum=2A|  other comments ,,
SALK_058173C,2B,CofC_S11Farm_0696,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_26,>100,,plantum=2B|  other comments ,,
SALK_058533C,1,CofC_S11Farm_0697,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_32,100,I12-G03-12,plantum=1|  other comments ,,
SALK_058993C,,CofC_S11Farm_0698,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_059119C,1,CofC_S11Farm_0699,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_27,100,,plantum=1|  other comments ,,
SALK_059119C,2,CofC_S11Farm_0700,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_28,100,I11-G05-7,plantum=2|  other comments ,,
SALK_059205C,1,CofC_S11Farm_0701,CofC,DF,1,,,,,NGH-COFC,,,I11-V12-2,plantum=1|  other comments ,,
SALK_059645C,1,CofC_S11Farm_0702,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_68,3,,plantum=1|  other comments ,,
SALK_059645C,2,CofC_S11Farm_0703,CofC,DF,1,,,,,NGH-COFC,,,I11-V08-2,plantum=2|  other comments ,,
SALK_059645C,3,CofC_S11Farm_0704,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_80,1,,plantum=3|  other comments ,,
SALK_059737C,1,CofC_S11Farm_0705,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_059737C,2,CofC_S11Farm_0706,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_64,50,I12-W06-28,plantum=2|  other comments ,,
SALK_059799C,,CofC_S11Farm_0707,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_060581C,1A,CofC_S11Farm_0708,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_69,3,,plantum=1A|  other comments ,,
SALK_060581C,1B,CofC_S11Farm_0709,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_29,130,,plantum=1B|  other comments tissue in box I,tissue in box I,
SALK_060581C,2A,CofC_S11Farm_0710,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_81,20,,plantum=2A|  other comments ,,
SALK_060581C,2B,CofC_S11Farm_0711,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_30,400,,plantum=2B|  other comments ,,
SALK_060613C,1,CofC_S11Farm_0712,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_80,30,I11-G01-22,plantum=1|  other comments ,,
SALK_060871C,1,CofC_S11Farm_0713,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_19,100,I12-L05-5,plantum=1|  other comments ,,
SALK_060871C,2,CofC_S11Farm_0714,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_18,>100,,plantum=2|  other comments ,,
SALK_061316C,,CofC_S11Farm_0715,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_061326C,1,CofC_S11Farm_0716,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_16,40,,plantum=1|  other comments ,,
SALK_061326C,2,CofC_S11Farm_0717,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_14,40,,plantum=2|  other comments ,,
SALK_061326C,3,CofC_S11Farm_0718,CofC,DF,1,,,,,NGH-COFC,,,I11-V02-9,plantum=3|  other comments ,,
SALK_061326C,4,CofC_S11Farm_0719,CofC,DF,1,,,,,NGH-COFC,,,I11-V03-5,plantum=4|  other comments ,,
SALK_061326C,1H,CofC_S11Farm_0720,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
SALK_061326C,2H,CofC_S11Farm_0721,CofC,DF,1,,,,,NGH-COFC,,,I12-K03-5,plantum=2H|  other comments ,,
SALK_061365C,2,CofC_S11Farm_0722,CofC,DF,1,,,,,NGH-COFC,,,I11-W03-3,plantum=2|  other comments ,,
SALK_061365C,1A,CofC_S11Farm_0723,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_60,50-100,I12-G03-30,plantum=1A|  other comments ,,
SALK_061365C,1B,CofC_S11Farm_0724,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_061400C,1A,CofC_S11Farm_0725,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_14,4,,plantum=1A|  other comments ,,
SALK_061400C,1B,CofC_S11Farm_0726,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_11,>100,I11-G03-27,plantum=1B|  other comments ,,
SALK_061400C,2A,CofC_S11Farm_0727,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_11,100,,plantum=2A|  other comments ,,
SALK_061400C,2B,CofC_S11Farm_0728,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_12,>100,,plantum=2B|  other comments ,,
SALK_061556C,,CofC_S11Farm_0729,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_062058C,1,CofC_S11Farm_0730,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_56,100,I11-W01-2,plantum=1|  other comments ,,
SALK_062058C,2,CofC_S11Farm_0731,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_65,100,,plantum=2|  other comments ,,
SALK_062327C,1,CofC_S11Farm_0732,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_63,110,I11-G01-13,plantum=1|  other comments ,,
SALK_062327C,2A,CofC_S11Farm_0733,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_71,60,,plantum=2A|  other comments ,,
SALK_062327C,2B,CofC_S11Farm_0734,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2B|  other comments ,,
SALK_063135C,1,CofC_S11Farm_0735,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_6,>100,I11-G04-16,plantum=1|  other comments ,,
SALK_063135C,2,CofC_S11Farm_0736,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_10,>100,,plantum=2|  other comments ,,
SALK_063196C,1,CofC_S11Farm_0737,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_35,17,I11-V06-8,plantum=1|  other comments ,,
SALK_063196C,2,CofC_S11Farm_0738,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_30,50,I11-V05-13,plantum=2|  other comments ,,
SALK_063585C,1,CofC_S11Farm_0739,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_20,200,I12-K01-10,plantum=1|  other comments ,,
SALK_063587C,1,CofC_S11Farm_0740,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_9,100,I11-W02-10,plantum=1|  other comments ,,
SALK_063587C,2,CofC_S11Farm_0741,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box09_81,50,,plantum=2|  other comments ,,
SALK_063587C,1H,CofC_S11Farm_0742,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1H|  other comments ,,
SALK_063587C,2H,CofC_S11Farm_0743,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_063593C,1,CofC_S11Farm_0744,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_47,>100,I11-G01-27,plantum=1|  other comments ,,
SALK_063593C,2,CofC_S11Farm_0745,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_46,0,,plantum=2|  other comments ,,
SALK_063595C,,CofC_S11Farm_0746,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_063950C,2,CofC_S11Farm_0747,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_4,12,,plantum=2|  other comments ,,
SALK_063950C,1A,CofC_S11Farm_0748,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_11,10,,plantum=1A|  other comments ,,
SALK_063950C,1B,CofC_S11Farm_0749,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box04_41,100,I12-W05-21,plantum=1B|  other comments ,,
SALK_064199C,2,CofC_S11Farm_0750,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_12,50,,plantum=2|  other comments ,,
SALK_064199C,3,CofC_S11Farm_0751,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_22,>100,,plantum=3|  other comments ,,
SALK_064531C,1,CofC_S11Farm_0752,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_80,>100,I12-G05-6,plantum=1|  other comments ,,
SALK_064540C,1,CofC_S11Farm_0753,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments ,,
SALK_064540C,2,CofC_S11Farm_0754,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box07_43,30,I12-W06-7,plantum=2|  other comments ,,
SALK_064666C,1,CofC_S11Farm_0755,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_8,4,,plantum=1|  other comments ,,
SALK_064666C,2,CofC_S11Farm_0756,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box15_11,80,I12-G05-28,plantum=2|  other comments ,,
SALK_064702C,1,CofC_S11Farm_0757,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_34,>100,I12-G06-22,plantum=1|  other comments ,,
SALK_064702C,2,CofC_S11Farm_0758,CofC,DF,1,,,,,NGH-COFC,,,I12-K03-11,plantum=2|  other comments ,,
SALK_064702C,2H,CofC_S11Farm_0759,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_065004C,1,CofC_S11Farm_0760,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box01_31,50,,plantum=1|  other comments ,,
SALK_065267C,2,CofC_S11Farm_0761,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_19,60,I11-G05-14,plantum=2|  other comments ,,
SALK_065267C,3,CofC_S11Farm_0762,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_55,100,,plantum=3|  other comments ,,
SALK_065267C,1A,CofC_S11Farm_0763,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_11,50,,plantum=1A|  other comments ,,
SALK_065267C,1B,CofC_S11Farm_0764,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_065417C,1,CofC_S11Farm_0765,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_14,15,I11-V11-13,plantum=1|  other comments ,,
SALK_065885C,1A,CofC_S11Farm_0766,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_5,50,I11-G05-6,plantum=1A|  other comments ,,
SALK_065885C,1B,CofC_S11Farm_0767,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1B|  other comments ,,
SALK_065885C,2A,CofC_S11Farm_0768,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_9,100,,plantum=2A|  other comments ,,
SALK_065885C,2B,CofC_S11Farm_0769,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_33,15,,plantum=2B|  other comments ,,
SALK_065924C,1,CofC_S11Farm_0770,CofC,DF,1,,,,,NGH-COFC,,,I11-G04-22,plantum=1|  other comments No seed,No seed,
SALK_065924C,2,CofC_S11Farm_0771,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_15,100,,plantum=2|  other comments no DNA; tissue in box E,no DNA; tissue in box E,
SALK_066416C,,CofC_S11Farm_0772,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments DNG,DNG,
SALK_066577C,2,CofC_S11Farm_0773,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_45,100,,plantum=2|  other comments ,,
SALK_066577C,4,CofC_S11Farm_0774,CofC,DF,1,,,,,NGH-COFC,,,I11-L14-14,plantum=4|  other comments ,,
SALK_066577C,1A,CofC_S11Farm_0775,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_44,>100,,plantum=1A|  other comments ,,
SALK_066577C,1B,CofC_S11Farm_0776,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box05_38,150,,plantum=1B|  other comments ,,
SALK_066577C,1H,CofC_S11Farm_0777,CofC,DF,1,,,,,NGH-COFC,,,I12-G06-10,plantum=1H|  other comments ,,
SALK_066577C,2H,CofC_S11Farm_0778,CofC,DF,1,,,,,NGH-COFC,Hanna_Box01_14,100,I12-G06-13,plantum=2H|  other comments ,,
SALK_066578C,2,CofC_S11Farm_0780,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_66,40,,plantum=2|  other comments ,,
SALK_066578C,1A,CofC_S11Farm_0781,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box14_45,100,I12-K06-14,plantum=1A|  other comments ,,
SALK_066578C,1B,CofC_S11Farm_0782,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_53,70,,plantum=1B|  other comments ,,
SALK_066578C,2H,CofC_S11Farm_0783,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_066711C,,CofC_S11Farm_0784,CofC,DF,1,,,,,NGH-COFC,,,,plantum=|  other comments FARM_FAIL,FARM_FAIL,
SALK_066755C,1,CofC_S11Farm_0785,CofC,DF,1,,,,,NGH-COFC,,,I11-V01-3,plantum=1|  other comments no seed,no seed,
SALK_066755C,2,CofC_S11Farm_0786,CofC,DF,1,,,,,NGH-COFC,,,I11-V01-4,plantum=2|  other comments no seed,no seed,
SALK_066988C,2,CofC_S11Farm_0787,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_44,100,I11-W01-9,plantum=2|  other comments ,,
SALK_066988C,1A,CofC_S11Farm_0788,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box03_44,100,,plantum=1A|  other comments ,,
SALK_066988C,1B,CofC_S11Farm_0789,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box02_38,100,I11-W03-17,plantum=1B|  other comments ,,
SALK_066988C,1H,CofC_S11Farm_0790,CofC,DF,1,,,,,NGH-COFC,,,I12-K05-3,plantum=1H|  other comments ,,
SALK_067430C,2,CofC_S11Farm_0791,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box10_80,>100,,plantum=2|  other comments ,,
SALK_067430C,3,CofC_S11Farm_0792,CofC,DF,1,,,,,NGH-COFC,,,I12-G06-11,plantum=3|  other comments ,,
SALK_067430C,1A,CofC_S11Farm_0793,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_81,20,,plantum=1A|  other comments ,,
SALK_067430C,1B,CofC_S11Farm_0794,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box13_16,100,I11-G04-24,plantum=1B|  other comments ,,
SALK_067430C,2H,CofC_S11Farm_0795,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_47,40,,plantum=2H|  other comments ,,
SALK_067608C,1A,CofC_S11Farm_0796,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_25,75,,plantum=1A|  other comments ,,
SALK_067608C,1B,CofC_S11Farm_0797,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_17,100,,plantum=1B|  other comments ,,
SALK_067608C,2A,CofC_S11Farm_0798,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box08_30,50,I12-W06-15,plantum=2A|  other comments ,,
SALK_067608C,2B,CofC_S11Farm_0799,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_29,>100,,plantum=2B|  other comments ,,
SALK_067699C,1,CofC_S11Farm_0800,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box06_61,170,I12-G02-12,plantum=1|  other comments ,,
SALK_067699C,2,CofC_S11Farm_0801,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box11_33,>100,I11-L14-19,plantum=2|  other comments ,,
SALK_067699C,1H,CofC_S11Farm_0802,CofC,DF,1,,,,,NGH-COFC,Hanna_Box02_36,50,,plantum=1H|  other comments ,,
SALK_067699C,2H,CofC_S11Farm_0803,CofC,DF,1,,,,,NGH-COFC,,,,plantum=2H|  other comments ,,
SALK_067859C,1,CofC_S11Farm_0804,CofC,DF,1,,,,,NGH-COFC,,,,plantum=1|  other comments two tubes of seed labeled #1 - cannot distinguish between them,two tubes of seed labeled #1 - cannot distinguish between them,
SALK_067859C,2,CofC_S11Farm_0805,CofC,DF,1,,,,,NGH-COFC,S11Farm_Box12_57,>100,I12-W05-24,plantum=2|  other comments ,,
