"exptid","accession","institution","facility","flat","row","column","expttype","ko.status","replicate","GC_locale","parent_id","phenotype","value","comments","treatment"
"1a2","SALK_076362C","CofC","COFC-GC1",4,"F",2,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0362","fruitnum",9,"","standard GC"
"1a2","SALK_076362C","CofC","COFC-GC2",8,"H",4,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0362","fruitnum",11,"","standard GC"
"1a2","SALK_076362C","CofC","COFC-GC3",17,"L",1,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0362","fruitnum",NA,"","standard GC"
"1a2","SALK_076362C","CofC","COFC-GC4",20,"H",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0362","fruitnum",5,"","standard GC"
"1a2","SALK_076366C","BC","BC-GC5",5,"A",2,"1ENVT_GC","Single",1,"GC5","BC_S11Farm_0363","fruitnum",NA,"","standard GC"
"1a2","SALK_076366C","BC","BC-GC6",11,"C",3,"1ENVT_GC","Single",1,"GC6","BC_S11Farm_0363","fruitnum",NA,"","standard GC"
"1a2","SALK_076366C","CofC","COFC-GC1",3,"K",1,"1ENVT_GC","Single",1,"GC1","BC_S11Farm_0363","fruitnum",17,"","standard GC"
"1a2","SALK_076366C","CofC","COFC-GC2",9,"I",5,"1ENVT_GC","Single",1,"GC2","BC_S11Farm_0363","fruitnum",NA,"","standard GC"
"1a2","SALK_076366C","CofC","COFC-GC3",16,"A",6,"1ENVT_GC","Single",1,"GC3","BC_S11Farm_0363","fruitnum",14,"","standard GC"
"1a2","SALK_076366C","CofC","COFC-GC4",21,"E",6,"1ENVT_GC","Single",1,"GC4","BC_S11Farm_0363","fruitnum",9,"","standard GC"
"1a2","SALK_079430C","BC","BC-GC5",5,"E",1,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0891","fruitnum",NA,"","standard GC"
"1a2","SALK_079430C","BC","BC-GC6",11,"I",6,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0891","fruitnum",NA,"","standard GC"
"1a2","SALK_079430C","CofC","COFC-GC1",6,"I",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0891","fruitnum",20,"","standard GC"
"1a2","SALK_079430C","CofC","COFC-GC2",10,"C",5,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0891","fruitnum",19,"","standard GC"
"1a2","SALK_079430C","CofC","COFC-GC3",17,"K",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_0891","fruitnum",13,"","standard GC"
"1a2","SALK_079430C","CofC","COFC-GC4",19,"D",2,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0891","fruitnum",17,"","standard GC"
"1a2","SALK_079811C","BC","BC-GC5",5,"I",6,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0897","fruitnum",NA,"","standard GC"
"1a2","SALK_079811C","BC","BC-GC6",11,"G",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0897","fruitnum",NA,"","standard GC"
"1a2","SALK_079811C","CofC","COFC-GC1",5,"A",5,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0897","fruitnum",14,"","standard GC"
"1a2","SALK_079811C","CofC","COFC-GC2",8,"F",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0897","fruitnum",21,"","standard GC"
"1a2","SALK_079811C","CofC","COFC-GC3",18,"B",3,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_0897","fruitnum",7,"","standard GC"
"1a2","SALK_079811C","CofC","COFC-GC4",19,"L",1,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0897","fruitnum",16,"","standard GC"
"1a2","SALK_081643C","BC","BC-GC5",5,"D",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0919","fruitnum",NA,"","standard GC"
"1a2","SALK_081643C","BC","BC-GC6",11,"L",2,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0919","fruitnum",NA,"","standard GC"
"1a2","SALK_081643C","CofC","COFC-GC1",2,"D",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0919","fruitnum",NA,"","standard GC"
"1a2","SALK_081643C","CofC","COFC-GC3",13,"G",1,"1ENVT_GC","Single",2,"GC3","CofC_S11Farm_0919","fruitnum",NA,"","standard GC"
"1a2","SALK_081643C","CofC","COFC-GC4",19,"H",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0919","fruitnum",NA,"","standard GC"
"1a2","SALK_082484C","BC","BC-GC5",5,"C",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0935","fruitnum",52,"","standard GC"
"1a2","SALK_082484C","BC","BC-GC6",11,"L",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0935","fruitnum",8,"","standard GC"
"1a2","SALK_082484C","CofC","COFC-GC1",6,"J",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0935","fruitnum",9,"","standard GC"
"1a2","SALK_082484C","CofC","COFC-GC2",12,"B",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0935","fruitnum",13,"","standard GC"
"1a2","SALK_082484C","CofC","COFC-GC3",16,"A",5,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_0935","fruitnum",14,"","standard GC"
"1a2","SALK_082484C","CofC","COFC-GC4",22,"K",5,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0935","fruitnum",11,"","standard GC"
"1a2","SALK_082546C","BC","BC-GC5",5,"B",1,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0939","fruitnum",24,"","standard GC"
"1a2","SALK_082546C","BC","BC-GC6",11,"B",5,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0939","fruitnum",71,"","standard GC"
"1a2","SALK_082546C","CofC","COFC-GC1",4,"L",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0939","fruitnum",15,"","standard GC"
"1a2","SALK_082546C","CofC","COFC-GC2",9,"G",5,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0939","fruitnum",13,"","standard GC"
"1a2","SALK_082546C","CofC","COFC-GC3",13,"H",6,"1ENVT_GC","Single",2,"GC3","CofC_S11Farm_0939","fruitnum",21,"","standard GC"
"1a2","SALK_082546C","CofC","COFC-GC4",23,"F",3,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0939","fruitnum",15,"","standard GC"
"1a2","SALK_082690C","BC","BC-GC5",5,"C",2,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0944","fruitnum",49,"","standard GC"
"1a2","SALK_082690C","BC","BC-GC6",11,"D",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0944","fruitnum",133,"","standard GC"
"1a2","SALK_082690C","CofC","COFC-GC1",3,"J",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0944","fruitnum",19,"","standard GC"
"1a2","SALK_082690C","CofC","COFC-GC2",10,"L",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0944","fruitnum",26,"","standard GC"
"1a2","SALK_082690C","CofC","COFC-GC3",14,"E",3,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_0944","fruitnum",15,"","standard GC"
"1a2","SALK_082690C","CofC","COFC-GC4",19,"H",5,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0944","fruitnum",19,"","standard GC"
"1a2","SALK_085481C","BC","BC-GC5",5,"J",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_0985","fruitnum",NA,"","standard GC"
"1a2","SALK_085481C","BC","BC-GC6",11,"A",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_0985","fruitnum",72,"","standard GC"
"1a2","SALK_085481C","CofC","COFC-GC1",5,"A",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_0985","fruitnum",11,"","standard GC"
"1a2","SALK_085481C","CofC","COFC-GC2",9,"F",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_0985","fruitnum",9,"","standard GC"
"1a2","SALK_085481C","CofC","COFC-GC3",18,"G",2,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_0985","fruitnum",13,"","standard GC"
"1a2","SALK_085481C","CofC","COFC-GC4",19,"D",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_0985","fruitnum",15,"","standard GC"
"1a2","SALK_086642C","BC","BC-GC5",5,"G",4,"1ENVT_GC","Single",1,"GC5","CofC_SF01_0025","fruitnum",NA,"","standard GC"
"1a2","SALK_086642C","BC","BC-GC6",11,"A",3,"1ENVT_GC","Single",1,"GC6","CofC_SF01_0025","fruitnum",NA,"","standard GC"
"1a2","SALK_086642C","CofC","COFC-GC1",6,"E",1,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0025","fruitnum",23,"","standard GC"
"1a2","SALK_086642C","CofC","COFC-GC2",10,"I",2,"1ENVT_GC","Single",1,"GC2","CofC_SF01_0025","fruitnum",17,"","standard GC"
"1a2","SALK_086642C","CofC","COFC-GC3",14,"D",5,"1ENVT_GC","Single",1,"GC3","CofC_SF01_0025","fruitnum",19,"","standard GC"
"1a2","SALK_086642C","CofC","COFC-GC4",21,"C",3,"1ENVT_GC","Single",1,"GC4","CofC_SF01_0025","fruitnum",10,"","standard GC"
"1a2","SALK_087519C","BC","BC-GC5",5,"E",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1030","fruitnum",69,"","standard GC"
"1a2","SALK_087519C","BC","BC-GC6",11,"A",5,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1030","fruitnum",58,"","standard GC"
"1a2","SALK_087519C","CofC","COFC-GC1",5,"A",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1030","fruitnum",10,"","standard GC"
"1a2","SALK_087519C","CofC","COFC-GC2",10,"I",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1030","fruitnum",20,"","standard GC"
"1a2","SALK_087519C","CofC","COFC-GC3",14,"I",2,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1030","fruitnum",30,"","standard GC"
"1a2","SALK_087519C","CofC","COFC-GC4",24,"J",3,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1030","fruitnum",18,"","standard GC"
"1a2","SALK_087870C","BC","BC-GC5",5,"F",2,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1042","fruitnum",51,"","standard GC"
"1a2","SALK_087870C","BC","BC-GC6",11,"F",5,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1042","fruitnum",118,"","standard GC"
"1a2","SALK_087870C","CofC","COFC-GC1",4,"I",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1042","fruitnum",15,"","standard GC"
"1a2","SALK_087870C","CofC","COFC-GC2",12,"G",3,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1042","fruitnum",11,"","standard GC"
"1a2","SALK_087870C","CofC","COFC-GC3",18,"B",1,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1042","fruitnum",11,"","standard GC"
"1a2","SALK_087870C","CofC","COFC-GC4",24,"H",1,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1042","fruitnum",33,"","standard GC"
"1a2","SALK_088253C","BC","BC-GC5",5,"K",2,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1053","fruitnum",51,"","standard GC"
"1a2","SALK_088253C","BC","BC-GC6",11,"L",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1053","fruitnum",94,"","standard GC"
"1a2","SALK_088253C","CofC","COFC-GC1",5,"C",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1053","fruitnum",12,"","standard GC"
"1a2","SALK_088253C","CofC","COFC-GC3",18,"D",6,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1053","fruitnum",9,"","standard GC"
"1a2","SALK_088253C","CofC","COFC-GC4",23,"I",5,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1053","fruitnum",18,"","standard GC"
"1a2","SALK_088429C","BC","BC-GC5",5,"L",3,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1055","fruitnum",39,"","standard GC"
"1a2","SALK_088429C","BC","BC-GC6",11,"J",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1055","fruitnum",89,"","standard GC"
"1a2","SALK_088429C","CofC","COFC-GC1",1,"I",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1055","fruitnum",14,"","standard GC"
"1a2","SALK_088429C","CofC","COFC-GC3",17,"L",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1055","fruitnum",10,"","standard GC"
"1a2","SALK_088429C","CofC","COFC-GC4",24,"D",5,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1055","fruitnum",19,"","standard GC"
"1a2","SALK_089917C","BC","BC-GC5",5,"I",1,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1076","fruitnum",48,"","standard GC"
"1a2","SALK_089917C","BC","BC-GC6",11,"L",4,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1076","fruitnum",85,"","standard GC"
"1a2","SALK_089917C","CofC","COFC-GC1",2,"I",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1076","fruitnum",11,"","standard GC"
"1a2","SALK_089917C","CofC","COFC-GC2",8,"G",5,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1076","fruitnum",11,"","standard GC"
"1a2","SALK_089917C","CofC","COFC-GC3",18,"H",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1076","fruitnum",10,"","standard GC"
"1a2","SALK_089917C","CofC","COFC-GC4",23,"K",4,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1076","fruitnum",13,"","standard GC"
"1a2","SALK_090508C","BC","BC-GC5",5,"D",6,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1083","fruitnum",51,"","standard GC"
"1a2","SALK_090508C","BC","BC-GC6",11,"E",6,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1083","fruitnum",121,"","standard GC"
"1a2","SALK_090508C","CofC","COFC-GC1",5,"J",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1083","fruitnum",14,"","standard GC"
"1a2","SALK_090508C","CofC","COFC-GC2",9,"D",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1083","fruitnum",10,"","standard GC"
"1a2","SALK_090508C","CofC","COFC-GC3",16,"J",1,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1083","fruitnum",16,"","standard GC"
"1a2","SALK_090508C","CofC","COFC-GC4",22,"E",3,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1083","fruitnum",10,"","standard GC"
"1a2","SALK_091887C","BC","BC-GC5",5,"H",4,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1098","fruitnum",55,"","standard GC"
"1a2","SALK_091887C","BC","BC-GC6",11,"F",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1098","fruitnum",105,"","standard GC"
"1a2","SALK_091887C","CofC","COFC-GC1",4,"C",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1098","fruitnum",18,"","standard GC"
"1a2","SALK_091887C","CofC","COFC-GC2",12,"G",2,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1098","fruitnum",14,"","standard GC"
"1a2","SALK_091887C","CofC","COFC-GC3",17,"H",6,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1098","fruitnum",14,"","standard GC"
"1a2","SALK_091887C","CofC","COFC-GC4",22,"F",4,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1098","fruitnum",14,"","standard GC"
"1a2","SALK_092897C","BC","BC-GC5",5,"I",4,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1109","fruitnum",47,"","standard GC"
"1a2","SALK_092897C","BC","BC-GC6",11,"J",5,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1109","fruitnum",92,"","standard GC"
"1a2","SALK_092897C","CofC","COFC-GC1",1,"H",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1109","fruitnum",11,"","standard GC"
"1a2","SALK_092897C","CofC","COFC-GC2",7,"D",1,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1109","fruitnum",13,"","standard GC"
"1a2","SALK_092897C","CofC","COFC-GC3",13,"K",6,"1ENVT_GC","Single",2,"GC3","CofC_S11Farm_1109","fruitnum",22,"","standard GC"
"1a2","SALK_092897C","CofC","COFC-GC4",20,"J",1,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1109","fruitnum",21,"","standard GC"
"1a2","SALK_093390C","BC","BC-GC5",5,"J",3,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1118","fruitnum",44,"","standard GC"
"1a2","SALK_093390C","BC","BC-GC6",11,"K",2,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1118","fruitnum",110,"","standard GC"
"1a2","SALK_093390C","CofC","COFC-GC1",5,"L",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1118","fruitnum",12,"","standard GC"
"1a2","SALK_093390C","CofC","COFC-GC2",10,"B",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1118","fruitnum",12,"","standard GC"
"1a2","SALK_093390C","CofC","COFC-GC3",17,"D",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1118","fruitnum",11,"","standard GC"
"1a2","SALK_093390C","CofC","COFC-GC4",19,"J",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1118","fruitnum",11,"","standard GC"
"1a2","SALK_093499C","BC","BC-GC5",5,"K",6,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1125","fruitnum",54,"","standard GC"
"1a2","SALK_093499C","BC","BC-GC6",11,"D",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1125","fruitnum",88,"","standard GC"
"1a2","SALK_093499C","CofC","COFC-GC1",6,"K",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1125","fruitnum",17,"","standard GC"
"1a2","SALK_093499C","CofC","COFC-GC3",15,"J",2,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1125","fruitnum",9,"","standard GC"
"1a2","SALK_093499C","CofC","COFC-GC4",24,"A",2,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1125","fruitnum",15,"","standard GC"
"1a2","SALK_094623C","BC","BC-GC5",5,"L",4,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_094623C","BC","BC-GC6",11,"D",4,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_094623C","CofC","COFC-GC1",1,"F",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_094623C","CofC","COFC-GC2",12,"I",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_094623C","CofC","COFC-GC3",15,"J",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_094623C","CofC","COFC-GC4",20,"E",4,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1139","fruitnum",NA,"","standard GC"
"1a2","SALK_098383C","BC","BC-GC5",5,"A",6,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1183","fruitnum",32,"","standard GC"
"1a2","SALK_098383C","BC","BC-GC6",11,"C",2,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1183","fruitnum",142,"","standard GC"
"1a2","SALK_098383C","CofC","COFC-GC1",1,"L",4,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1183","fruitnum",11,"","standard GC"
"1a2","SALK_098383C","CofC","COFC-GC2",12,"J",2,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1183","fruitnum",13,"","standard GC"
"1a2","SALK_098383C","CofC","COFC-GC3",18,"J",4,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1183","fruitnum",14,"","standard GC"
"1a2","SALK_098383C","CofC","COFC-GC4",21,"L",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1183","fruitnum",20,"","standard GC"
"1a2","SALK_098531C","BC","BC-GC5",5,"B",3,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1191","fruitnum",54,"","standard GC"
"1a2","SALK_098531C","BC","BC-GC6",11,"E",5,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1191","fruitnum",105,"","standard GC"
"1a2","SALK_098531C","CofC","COFC-GC1",6,"J",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1191","fruitnum",15,"","standard GC"
"1a2","SALK_098531C","CofC","COFC-GC2",7,"A",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1191","fruitnum",14,"","standard GC"
"1a2","SALK_098531C","CofC","COFC-GC3",13,"A",5,"1ENVT_GC","Single",2,"GC3","CofC_S11Farm_1191","fruitnum",14,"","standard GC"
"1a2","SALK_098531C","CofC","COFC-GC4",22,"G",5,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1191","fruitnum",15,"","standard GC"
"1a2","SALK_098706C","BC","BC-GC5",5,"E",6,"1ENVT_GC","Single",1,"GC5","CofC_SF01_0286","fruitnum",NA,"","standard GC"
"1a2","SALK_098706C","BC","BC-GC6",11,"E",2,"1ENVT_GC","Single",1,"GC6","CofC_SF01_0286","fruitnum",NA,"","standard GC"
"1a2","SALK_098706C","CofC","COFC-GC1",3,"L",1,"1ENVT_GC","Single",1,"GC1","CofC_SF01_0286","fruitnum",10,"","standard GC"
"1a2","SALK_098706C","CofC","COFC-GC3",14,"B",6,"1ENVT_GC","Single",1,"GC3","CofC_SF01_0286","fruitnum",15,"","standard GC"
"1a2","SALK_098706C","CofC","COFC-GC4",20,"A",2,"1ENVT_GC","Single",1,"GC4","CofC_SF01_0286","fruitnum",9,"","standard GC"
"1a2","SALK_104454C","BC","BC-GC5",5,"H",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1286","fruitnum",59,"","standard GC"
"1a2","SALK_104454C","BC","BC-GC6",11,"E",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1286","fruitnum",77,"","standard GC"
"1a2","SALK_104454C","CofC","COFC-GC1",6,"C",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1286","fruitnum",12,"","standard GC"
"1a2","SALK_104454C","CofC","COFC-GC2",9,"K",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1286","fruitnum",11,"","standard GC"
"1a2","SALK_104454C","CofC","COFC-GC3",18,"A",2,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1286","fruitnum",10,"","standard GC"
"1a2","SALK_104454C","CofC","COFC-GC4",22,"B",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1286","fruitnum",10,"","standard GC"
"1a2","SALK_104622C","BC","BC-GC5",5,"F",4,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1290","fruitnum",64,"","standard GC"
"1a2","SALK_104622C","BC","BC-GC6",11,"I",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1290","fruitnum",16,"","standard GC"
"1a2","SALK_104622C","CofC","COFC-GC1",6,"K",1,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1290","fruitnum",20,"","standard GC"
"1a2","SALK_104622C","CofC","COFC-GC2",7,"C",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1290","fruitnum",12,"","standard GC"
"1a2","SALK_104622C","CofC","COFC-GC3",15,"D",5,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1290","fruitnum",9,"","standard GC"
"1a2","SALK_104622C","CofC","COFC-GC4",24,"K",2,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1290","fruitnum",17,"","standard GC"
"1a2","SALK_105953C","BC","BC-GC5",5,"A",4,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1307","fruitnum",37,"","standard GC"
"1a2","SALK_105953C","BC","BC-GC6",11,"H",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1307","fruitnum",16,"","standard GC"
"1a2","SALK_105953C","CofC","COFC-GC1",4,"A",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1307","fruitnum",12,"","standard GC"
"1a2","SALK_105953C","CofC","COFC-GC2",10,"K",6,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1307","fruitnum",25,"","standard GC"
"1a2","SALK_105953C","CofC","COFC-GC3",13,"A",4,"1ENVT_GC","Single",2,"GC3","CofC_S11Farm_1307","fruitnum",8,"","standard GC"
"1a2","SALK_105953C","CofC","COFC-GC4",24,"C",2,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1307","fruitnum",17,"","standard GC"
"1a2","SALK_106046C","BC","BC-GC5",5,"B",2,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1311","fruitnum",50,"","standard GC"
"1a2","SALK_106046C","BC","BC-GC6",11,"K",1,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1311","fruitnum",56,"","standard GC"
"1a2","SALK_106046C","CofC","COFC-GC1",2,"J",3,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1311","fruitnum",14,"","standard GC"
"1a2","SALK_106046C","CofC","COFC-GC3",15,"G",5,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1311","fruitnum",7,"","standard GC"
"1a2","SALK_106046C","CofC","COFC-GC4",22,"A",6,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1311","fruitnum",9,"","standard GC"
"1a2","SALK_106364C","BC","BC-GC5",5,"I",2,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1315","fruitnum",111,"","standard GC"
"1a2","SALK_106364C","BC","BC-GC6",11,"K",3,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1315","fruitnum",110,"","standard GC"
"1a2","SALK_106364C","CofC","COFC-GC1",3,"L",2,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1315","fruitnum",11,"","standard GC"
"1a2","SALK_106364C","CofC","COFC-GC2",9,"I",4,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1315","fruitnum",12,"","standard GC"
"1a2","SALK_106364C","CofC","COFC-GC3",18,"F",2,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1315","fruitnum",11,"","standard GC"
"1a2","SALK_106364C","CofC","COFC-GC4",21,"G",3,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1315","fruitnum",12,"","standard GC"
"1a2","SALK_107712C","BC","BC-GC5",5,"G",5,"1ENVT_GC","Single",1,"GC5","CofC_S11Farm_1340","fruitnum",60,"","standard GC"
"1a2","SALK_107712C","BC","BC-GC6",11,"D",2,"1ENVT_GC","Single",1,"GC6","CofC_S11Farm_1340","fruitnum",94,"","standard GC"
"1a2","SALK_107712C","CofC","COFC-GC1",3,"E",6,"1ENVT_GC","Single",1,"GC1","CofC_S11Farm_1340","fruitnum",17,"","standard GC"
"1a2","SALK_107712C","CofC","COFC-GC2",7,"E",2,"1ENVT_GC","Single",1,"GC2","CofC_S11Farm_1340","fruitnum",11,"","standard GC"
"1a2","SALK_107712C","CofC","COFC-GC3",17,"E",1,"1ENVT_GC","Single",1,"GC3","CofC_S11Farm_1340","fruitnum",11,"","standard GC"
"1a2","SALK_107712C","CofC","COFC-GC4",21,"H",2,"1ENVT_GC","Single",1,"GC4","CofC_S11Farm_1340","fruitnum",12,"","standard GC"
"1a2","SALK_107750C","BC","BC-GC5",5,"J",4,"1ENVT_GC","Single",1,"GC5","CofC_SF01_0121","fruitnum",58,"","standard GC"
