"exptid","accession","institution","facility","flat","row","column","fruitnum","aborted.fruits","inflorescence.height","diameter.at.bolt","treatment","parent_id"
"1a2","SALK_045463C","CofC","COFC-GC1",2,"H",4,13,2,17.5,21.6,"standard GC","CofC_S11Farm_0565"
"1a2","SALK_045463C","CofC","COFC-GC2",11,"K",1,25,17,26.8,45.1,"standard GC","CofC_S11Farm_0565"
"1a2","SALK_045463C","CofC","COFC-GC3",13,"K",1,19,2,23.9,43.7,"standard GC","CofC_S11Farm_0565"
"1a2","SALK_045463C","CofC","COFC-GC4",24,"L",6,28,13,27.8,36,"standard GC","CofC_S11Farm_0565"
"1a2","SALK_045608C","BC","BC-GC5",2,"H",4,72,4,31,55.2,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_045608C","BC","BC-GC6",8,"L",5,68,7,26,NA,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_045608C","CofC","COFC-GC1",5,"F",4,13,6,17,25.2,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_045608C","CofC","COFC-GC2",8,"L",6,22,5,20,30,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_045608C","CofC","COFC-GC3",18,"H",6,14,1,16.9,28.6,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_045608C","CofC","COFC-GC4",22,"A",1,10,0,13.1,21.6,"standard GC","CofC_S11Farm_0569"
"1a2","SALK_046284C","BC","BC-GC5",2,"F",5,NA,NA,NA,NA,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_046284C","BC","BC-GC6",8,"A",4,NA,NA,NA,NA,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_046284C","CofC","COFC-GC1",2,"I",2,15,2,16.2,30.7,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_046284C","CofC","COFC-GC2",11,"E",2,14,6,19.4,28.7,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_046284C","CofC","COFC-GC3",13,"K",3,23,5,25.8,44.9,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_046284C","CofC","COFC-GC4",21,"A",1,11,3,13.6,22.7,"standard GC","CofC_S11Farm_0581"
"1a2","SALK_047135C","BC","BC-GC5",2,"D",5,47,14,26.5,30.12,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047135C","BC","BC-GC6",8,"F",4,81,4,28,36.1,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047135C","CofC","COFC-GC1",2,"E",2,15,1,16.8,23.4,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047135C","CofC","COFC-GC2",12,"A",6,12,6,14.7,28,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047135C","CofC","COFC-GC3",17,"H",4,9,4,12.8,26.2,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047135C","CofC","COFC-GC4",23,"G",6,13,2,17.5,23.6,"standard GC","BC_S11Farm_0129"
"1a2","SALK_047150C","BC","BC-GC5",2,"F",1,NA,NA,NA,NA,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047150C","BC","BC-GC6",8,"J",1,33,3,20,43.3,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047150C","CofC","COFC-GC1",6,"L",1,20,10,22.1,40.1,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047150C","CofC","COFC-GC2",11,"K",2,29,22,24.8,44.6,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047150C","CofC","COFC-GC3",14,"J",4,18,7,22,34.6,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047150C","CofC","COFC-GC4",21,"B",3,8,6,12.5,20.5,"standard GC","BC_S11Farm_0130"
"1a2","SALK_047258C","BC","BC-GC5",2,"K",3,51,4,32,46.13,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047258C","BC","BC-GC6",8,"I",3,92,8,32,44.84,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047258C","CofC","COFC-GC1",6,"E",5,9,2,14.1,27.8,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047258C","CofC","COFC-GC2",10,"L",6,21,9,23.5,36.5,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047258C","CofC","COFC-GC3",18,"K",4,11,4,15,28.4,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047258C","CofC","COFC-GC4",24,"B",6,22,2,21.8,37.1,"standard GC","BC_S11Farm_0132"
"1a2","SALK_047287C","BC","BC-GC5",2,"A",4,31,11,24.7,34.3,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047287C","BC","BC-GC6",8,"H",4,121,10,30,NA,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047287C","CofC","COFC-GC1",6,"L",2,16,2,20.2,38.6,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047287C","CofC","COFC-GC2",8,"A",6,16,8,18.4,32,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047287C","CofC","COFC-GC3",13,"I",1,20,3,23.5,36.6,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047287C","CofC","COFC-GC4",23,"D",1,11,2,14.1,22.9,"standard GC","BC_S11Farm_0133"
"1a2","SALK_047327C","BC","BC-GC5",2,"G",4,70,31,28.5,56.01,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047327C","BC","BC-GC6",8,"I",4,100,10,30,48.84,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047327C","CofC","COFC-GC1",3,"E",1,9,9,13.2,25.5,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047327C","CofC","COFC-GC2",8,"F",3,11,8,14.4,33.4,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047327C","CofC","COFC-GC3",14,"C",6,23,9,22.5,39.8,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047327C","CofC","COFC-GC4",21,"G",5,14,12,18.2,29.4,"standard GC","BC_S11Farm_0134"
"1a2","SALK_047421C","BC","BC-GC5",2,"L",5,59,5,28.5,51.18,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047421C","BC","BC-GC6",8,"G",5,108,26,32,46.77,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047421C","CofC","COFC-GC1",4,"D",3,15,4,17.4,36.2,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047421C","CofC","COFC-GC2",7,"F",6,14,8,15.4,28.2,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047421C","CofC","COFC-GC3",16,"G",1,17,8,19.8,27.2,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047421C","CofC","COFC-GC4",24,"A",3,17,13,20.8,35.1,"standard GC","BC_S11Farm_0138"
"1a2","SALK_047422C","BC","BC-GC5",2,"F",3,74,5,27.5,53.78,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047422C","BC","BC-GC6",8,"D",3,111,4,30.5,40.02,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047422C","CofC","COFC-GC1",4,"C",6,9,3,13.8,26.6,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047422C","CofC","COFC-GC2",7,"K",6,13,6,16.3,33.3,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047422C","CofC","COFC-GC3",15,"F",2,8,6,13.3,25.7,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047422C","CofC","COFC-GC4",23,"K",1,9,1,12.2,20.3,"standard GC","BC_S11Farm_0139"
"1a2","SALK_047427C","BC","BC-GC5",2,"A",2,57,2,30.8,35.68,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047427C","BC","BC-GC6",8,"H",6,123,0,30.2,43.1,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047427C","CofC","COFC-GC1",6,"E",2,14,3,19.9,31.6,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047427C","CofC","COFC-GC2",12,"L",6,16,4,16.3,35.9,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047427C","CofC","COFC-GC3",18,"D",3,10,4,13.3,27.1,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047427C","CofC","COFC-GC4",20,"I",3,13,2,17.5,31.3,"standard GC","BC_S11Farm_0140"
"1a2","SALK_047439C","BC","BC-GC5",2,"C",1,54,20,27,48.75,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047439C","BC","BC-GC6",8,"F",1,33,2,24,43.64,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047439C","CofC","COFC-GC1",1,"E",4,11,3,14.3,23.3,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047439C","CofC","COFC-GC2",10,"L",4,25,5,23.9,35.9,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047439C","CofC","COFC-GC3",16,"F",3,17,7,20.1,27.7,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047439C","CofC","COFC-GC4",19,"H",3,15,2,17.3,25.5,"standard GC","BC_S11Farm_0142"
"1a2","SALK_047444C","BC","BC-GC5",2,"J",2,55,5,29.5,40.47,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047444C","BC","BC-GC6",8,"B",4,65,7,26.9,27.4,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047444C","CofC","COFC-GC1",5,"D",4,9,3,12.2,26.9,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047444C","CofC","COFC-GC2",12,"L",5,11,6,15.4,26.6,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047444C","CofC","COFC-GC3",16,"I",3,25,5,23,38.5,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047444C","CofC","COFC-GC4",22,"D",5,10,1,13.5,19,"standard GC","BC_S11Farm_0143"
"1a2","SALK_047449C","BC","BC-GC5",2,"J",1,64,10,30,39.29,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047449C","BC","BC-GC6",8,"I",5,97,5,28,53.01,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047449C","CofC","COFC-GC1",3,"F",6,19,5,20.4,36.2,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047449C","CofC","COFC-GC2",12,"F",3,10,5,12.6,28.1,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047449C","CofC","COFC-GC3",14,"H",2,14,3,19.3,30.3,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047449C","CofC","COFC-GC4",20,"K",5,13,4,18,28.9,"standard GC","BC_S11Farm_0144"
"1a2","SALK_047537C","BC","BC-GC5",2,"E",6,37,14,23,40.45,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047537C","BC","BC-GC6",8,"A",6,82,30,28,33.86,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047537C","CofC","COFC-GC1",2,"L",3,10,0,14.1,23.5,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047537C","CofC","COFC-GC2",11,"E",6,18,4,21.8,33.2,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047537C","CofC","COFC-GC3",15,"I",3,6,3,11.6,20.2,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047537C","CofC","COFC-GC4",19,"L",6,18,6,22.9,33.5,"standard GC","BC_S11Farm_0147"
"1a2","SALK_047578C","BC","BC-GC5",2,"B",5,33,4,26.4,35.31,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047578C","BC","BC-GC6",8,"A",5,71,46,28,56.97,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047578C","CofC","COFC-GC1",2,"I",5,12,0,18.9,26.9,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047578C","CofC","COFC-GC2",11,"F",4,12,7,17.9,28.3,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047578C","CofC","COFC-GC3",16,"K",4,24,4,22,32.4,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047578C","CofC","COFC-GC4",20,"F",3,8,3,12.7,23.8,"standard GC","BC_S11Farm_0149"
"1a2","SALK_047587C","BC","BC-GC5",2,"A",5,48,8,25.6,36.24,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047587C","BC","BC-GC6",8,"G",6,71,25,26.9,51.06,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047587C","CofC","COFC-GC1",1,"F",3,8,6,11.9,24.5,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047587C","CofC","COFC-GC2",12,"E",2,6,3,8.8,15.1,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047587C","CofC","COFC-GC3",17,"I",2,6,5,10.5,18.5,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047587C","CofC","COFC-GC4",24,"H",2,29,13,22.3,43,"standard GC","BC_S11Farm_0150"
"1a2","SALK_047702C","BC","BC-GC5",2,"D",6,47,22,24.5,42.25,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047702C","BC","BC-GC6",8,"C",1,97,20,27.7,40.9,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047702C","CofC","COFC-GC1",3,"G",2,8,6,11.9,23.7,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047702C","CofC","COFC-GC2",7,"D",4,9,6,12.8,23.8,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047702C","CofC","COFC-GC3",14,"C",4,15,2,18.5,25.6,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047702C","CofC","COFC-GC4",21,"L",4,13,4,14.4,28,"standard GC","BC_S11Farm_0151"
"1a2","SALK_047708C","BC","BC-GC5",2,"H",1,72,14,31,44.11,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047708C","BC","BC-GC6",8,"J",6,26,1,29,38.33,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047708C","CofC","COFC-GC1",6,"C",5,NA,NA,NA,NA,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047708C","CofC","COFC-GC2",12,"C",4,14,8,16.3,31.2,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047708C","CofC","COFC-GC3",16,"D",1,NA,NA,NA,NA,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047708C","CofC","COFC-GC4",23,"A",2,NA,NA,NA,NA,"standard GC","BC_S11Farm_0152"
"1a2","SALK_047716C","BC","BC-GC5",2,"E",3,63,16,28.5,51.37,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047716C","BC","BC-GC6",8,"E",3,97,5,30,35.68,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047716C","CofC","COFC-GC1",1,"E",5,8,5,15.1,24.6,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047716C","CofC","COFC-GC2",8,"K",2,13,4,18.1,27.8,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047716C","CofC","COFC-GC3",17,"B",4,11,1,14.4,21.9,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047716C","CofC","COFC-GC4",22,"D",4,7,7,15.1,18.7,"standard GC","BC_S11Farm_0153"
"1a2","SALK_047804C","BC","BC-GC5",2,"J",5,64,7,30,29.8,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047804C","BC","BC-GC6",8,"H",5,78,2,30,42.52,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047804C","CofC","COFC-GC1",1,"K",1,9,2,13.3,24.1,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047804C","CofC","COFC-GC2",11,"A",3,18,11,20,34.7,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047804C","CofC","COFC-GC3",18,"L",3,9,0,12,25.6,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047804C","CofC","COFC-GC4",20,"H",2,9,3,13.7,25.3,"standard GC","BC_S11Farm_0157"
"1a2","SALK_047808C","BC","BC-GC5",2,"F",2,162,60,38,53.09,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047808C","BC","BC-GC6",8,"B",5,111,38,28.8,41.13,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047808C","CofC","COFC-GC1",2,"B",3,10,1,13.8,19.8,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047808C","CofC","COFC-GC2",10,"F",4,17,10,19.8,38.9,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047808C","CofC","COFC-GC3",14,"I",1,14,3,21,30,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047808C","CofC","COFC-GC4",22,"K",2,15,1,17.1,33.2,"standard GC","BC_S11Farm_0158"
"1a2","SALK_047822C","BC","BC-GC5",2,"L",3,59,5,23,43.23,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047822C","BC","BC-GC6",8,"I",6,93,5,30,NA,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047822C","CofC","COFC-GC1",1,"K",2,17,11,17.9,33.7,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047822C","CofC","COFC-GC2",7,"E",1,21,27,16,26.7,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047822C","CofC","COFC-GC3",18,"K",6,14,1,15.3,29,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047822C","CofC","COFC-GC4",19,"I",1,18,3,20.7,33.3,"standard GC","BC_S11Farm_0159"
"1a2","SALK_047847C","BC","BC-GC5",2,"J",3,23,7,26,NA,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047847C","BC","BC-GC6",8,"K",3,NA,NA,NA,NA,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047847C","CofC","COFC-GC1",6,"H",3,15,3,19.6,32.3,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047847C","CofC","COFC-GC2",11,"K",6,27,16,24,31.7,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047847C","CofC","COFC-GC3",15,"L",1,17,3,18.9,35.8,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047847C","CofC","COFC-GC4",24,"J",4,17,1,21,33,"standard GC","BC_S11Farm_0160"
"1a2","SALK_047862C","BC","BC-GC5",2,"K",5,61,5,30.2,46.17,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047862C","BC","BC-GC6",8,"C",5,123,42,32,39.11,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047862C","CofC","COFC-GC1",2,"C",3,11,1,13.5,25.6,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047862C","CofC","COFC-GC2",12,"H",1,15,18,16.8,27.5,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047862C","CofC","COFC-GC3",13,"A",2,13,5,19.4,28.5,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047862C","CofC","COFC-GC4",24,"H",3,23,10,21.6,35,"standard GC","BC_S11Farm_0437"
"1a2","SALK_047922C","BC","BC-GC5",2,"G",6,NA,NA,NA,NA,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047922C","BC","BC-GC6",8,"C",6,128,77,28.8,38.53,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047922C","CofC","COFC-GC1",6,"E",6,15,4,20.7,36.8,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047922C","CofC","COFC-GC2",11,"F",1,30,13,27.1,41.7,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047922C","CofC","COFC-GC3",17,"A",3,1,1,4.5,NA,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047922C","CofC","COFC-GC4",22,"C",6,10,4,13.4,18.1,"standard GC","BC_S11Farm_0162"
"1a2","SALK_047929C","BC","BC-GC5",2,"K",4,62,3,31.5,47.14,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047929C","BC","BC-GC6",8,"G",4,95,28,31.8,21.41,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047929C","CofC","COFC-GC1",5,"E",5,11,5,15.1,31.3,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047929C","CofC","COFC-GC2",7,"D",5,7,4,10.7,25.4,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047929C","CofC","COFC-GC3",13,"B",6,10,1,15,25,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047929C","CofC","COFC-GC4",20,"B",5,14,3,15.4,18.9,"standard GC","BC_S11Farm_0163"
"1a2","SALK_047933C","BC","BC-GC5",2,"F",4,33,5,21,38.93,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047933C","BC","BC-GC6",8,"H",1,59,10,25.6,28.66,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047933C","CofC","COFC-GC1",4,"C",2,8,3,12.5,24.8,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047933C","CofC","COFC-GC2",9,"B",1,12,5,17.2,25.4,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047933C","CofC","COFC-GC3",17,"D",5,11,5,15.3,23.2,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047933C","CofC","COFC-GC4",19,"A",2,11,3,14.3,22.4,"standard GC","BC_S11Farm_0164"
"1a2","SALK_047963C","BC","BC-GC5",2,"I",4,63,7,29.5,50.22,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047963C","BC","BC-GC6",8,"F",5,81,8,26.5,43.65,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047963C","CofC","COFC-GC1",1,"K",6,10,4,13.7,24.5,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047963C","CofC","COFC-GC2",10,"I",1,15,8,19.8,29.1,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047963C","CofC","COFC-GC3",14,"G",1,19,7,22.1,37.7,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047963C","CofC","COFC-GC4",21,"D",3,9,4,12.9,20.6,"standard GC","BC_S11Farm_0166"
"1a2","SALK_047992C","BC","BC-GC5",3,"J",6,61,24,26,34.01,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047992C","BC","BC-GC6",9,"H",2,146,67,31.5,52.54,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047992C","CofC","COFC-GC1",1,"E",3,10,4,12.8,26.4,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047992C","CofC","COFC-GC2",10,"J",4,20,13,21.6,38.6,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047992C","CofC","COFC-GC3",13,"L",4,18,2,20,36.1,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047992C","CofC","COFC-GC4",21,"L",2,16,5,14.6,24.6,"standard GC","BC_S11Farm_0167"
"1a2","SALK_047994C","BC","BC-GC5",3,"B",1,74,22,28,33.77,"standard GC","BC_S11Farm_0168"
"1a2","SALK_047994C","BC","BC-GC6",9,"C",5,147,35,31,41.61,"standard GC","BC_S11Farm_0168"
"1a2","SALK_047994C","CofC","COFC-GC1",5,"I",5,11,6,15.5,24.7,"standard GC","BC_S11Farm_0168"
"1a2","SALK_047994C","CofC","COFC-GC2",8,"E",5,7,7,12.4,23.3,"standard GC","BC_S11Farm_0168"
"1a2","SALK_047994C","CofC","COFC-GC3",14,"K",2,24,4,24.8,33.5,"standard GC","BC_S11Farm_0168"
"1a2","SALK_047994C","CofC","COFC-GC4",20,"E",1,24,2,22.1,35.9,"standard GC","BC_S11Farm_0168"
"1a2","SALK_048007C","BC","BC-GC5",3,"K",4,68,13,27.5,41.73,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048007C","BC","BC-GC6",9,"H",4,120,32,35,49.04,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048007C","CofC","COFC-GC1",5,"B",3,9,5,14.2,24.7,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048007C","CofC","COFC-GC2",10,"A",3,22,10,22,33.9,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048007C","CofC","COFC-GC3",18,"F",3,7,5,11.9,22.5,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048007C","CofC","COFC-GC4",23,"K",3,13,1,17.4,24.7,"standard GC","BC_S11Farm_0169"
"1a2","SALK_048014C","BC","BC-GC5",3,"B",2,64,24,26.5,42.24,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048014C","BC","BC-GC6",9,"A",6,100,15,31.5,48.62,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048014C","CofC","COFC-GC1",5,"I",2,9,3,13.2,26,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048014C","CofC","COFC-GC2",8,"I",1,11,4,15.5,29.8,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048014C","CofC","COFC-GC3",14,"I",4,9,3,15.9,25.3,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048014C","CofC","COFC-GC4",23,"L",2,7,2,9.9,22.9,"standard GC","BC_S11Farm_0170"
"1a2","SALK_048026C","BC","BC-GC5",3,"D",6,50,7,24,32.83,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048026C","BC","BC-GC6",9,"J",5,129,16,34.5,51.28,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048026C","CofC","COFC-GC1",4,"J",1,8,4,13,30.8,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048026C","CofC","COFC-GC2",7,"H",2,8,6,9,20,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048026C","CofC","COFC-GC3",16,"L",4,18,0,22.9,34.5,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048026C","CofC","COFC-GC4",21,"B",5,9,4,12.9,21.8,"standard GC","BC_S11Farm_0171"
"1a2","SALK_048138C","BC","BC-GC5",3,"L",3,44,22,27,42.15,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048138C","BC","BC-GC6",9,"L",1,92,32,283,58.75,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048138C","CofC","COFC-GC1",5,"B",2,7,10,12.2,21.7,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048138C","CofC","COFC-GC2",8,"J",1,18,13,19.8,37.2,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048138C","CofC","COFC-GC3",16,"H",3,12,3,16.3,28.5,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048138C","CofC","COFC-GC4",24,"E",2,15,13,21.4,25.3,"standard GC","BC_S11Farm_0173"
"1a2","SALK_048145C","BC","BC-GC5",3,"H",2,43,5,29,34.39,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048145C","BC","BC-GC6",9,"I",1,104,31,29,41.76,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048145C","CofC","COFC-GC1",3,"A",5,14,4,19.4,32.9,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048145C","CofC","COFC-GC2",10,"D",3,9,8,15.1,28.1,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048145C","CofC","COFC-GC3",18,"L",4,10,1,13.7,26.4,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048145C","CofC","COFC-GC4",22,"E",4,11,2,16,19.5,"standard GC","BC_S11Farm_0174"
"1a2","SALK_048159C","BC","BC-GC5",3,"L",2,54,13,26,43.56,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048159C","BC","BC-GC6",9,"J",4,118,19,33,50.11,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048159C","CofC","COFC-GC1",1,"F",5,10,2,13.8,25.5,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048159C","CofC","COFC-GC2",10,"G",3,16,4,19,36.3,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048159C","CofC","COFC-GC3",15,"A",5,5,2,8.5,19.2,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048159C","CofC","COFC-GC4",22,"K",1,11,1,15,22.5,"standard GC","BC_S11Farm_0175"
"1a2","SALK_048182C","BC","BC-GC5",3,"G",2,52,20,27.5,35.02,"standard GC","BC_S11Farm_0176"
"1a2","SALK_048182C","BC","BC-GC6",9,"H",5,140,51,34.5,41.37,"standard GC","BC_S11Farm_0176"
"1a2","SALK_048182C","CofC","COFC-GC1",4,"I",5,23,9,22.2,36.8,"standard GC","BC_S11Farm_0176"
"1a2","SALK_048182C","CofC","COFC-GC2",10,"G",2,21,11,23.1,45.6,"standard GC","BC_S11Farm_0176"
"1a2","SALK_048182C","CofC","COFC-GC3",14,"H",4,13,7,20.1,24.7,"standard GC","BC_S11Farm_0176"
